Index,Date,Country,Keyword,yachtingpages.com_rank,yatchingpages.com_cleaned_rank,yachting-pages.com_visibility,yachting-pages.com_type,yachting-pages.com_landing,yachting-pages.com_rank_difference,yatching-pages.com_cleaned_rank_difference,yachting-pages.com_visibility_difference,superyachttimes.com_rank,superyachttimes.com_rank_cleaned,superyachttimes.com_visibility,superyachttimes.com_type,superyachttimes.com_landing,superyachttimes.com_rank_difference,superyachttimes.com_cleaned_rank_difference,superyachttimes.com_visibility_difference,superyachtcontent.com_rank,superyachtcontent.com_cleaned_rank,superyachtcontent.com_visibility,superyachtcontent.com_type,superyachtcontent.com_landing,superyachtcontent.com_rank_difference,superyachtcontent.com_cleaned_rank_difference,superyachtcontent.com_visibility_difference,superyachtservicesguide.com_rank,superyachtserviceguide.com_cleaned_rank,superyachtservicesguide.com_visibility,superyachtservicesguide.com_type,superyachtservicesguide.com_landing,superyachtservicesguide.com_rank_difference,superyachtserviceguide.com_cleaned_rank_difference,superyachtservicesguide.com_visibility_difference,boatinternational.com_rank,boatinternation.com_cleaned_rank,boatinternational.com_visibility,boatinternational.com_type,boatinternational.com_landing,boatinternational.com_rank_difference,boatinternation.com_cleaned_rank_difference,boatinternational.com_visibility_difference,Intents,primary intent,secondary intent,CPC,Search Volume,Keyword Difficulty,Difficulty Tier
912,2025-08-31 00:00:00,UAE,yacht crew communication system,5,5,0.07652,organic,https://www.yachting-pages.com/articles/ask-the-expert-tetra-radio.html,2,2,0.02885,41,41,0.00753,organic,https://www.superyachttimes.com/yacht-news/all-communications-and-staying-aboard-on-your-superyacht,-3,-3,-0.00075,,150,0,,,,0,0,,150,0,,,,0,0,97,97,0.0005,organic,https://www.boatinternational.com/,3,3,0.0005,i|c,i,c,,0,13,Easy
913,2025-08-31 00:00:00,UAE,yacht furnishing,5,5,0.07652,organic,https://www.yachting-pages.com/listing/furniture-furnishings,6,6,0.05143,,150,0,,,,0,0,,150,0,,,,0,0,,150,0,,,,0,0,52,52,0.00615,organic,https://www.boatinternational.com/luxury-yacht-life/interiors/directory,-27,-27,-0.00539,i,i,,,10,9,Easy
914,2025-08-31 00:00:00,UAE,yacht marble polishing,5,5,0.07652,organic,https://www.yachting-pages.com/listing/mer.html,0,0,0,,150,0,,,,0,0,,150,0,,,,0,0,59,59,0.00527,organic,https://www.superyachtservicesguide.com/20/9119/directory?location=60&category=1778,1,1,0.00013,,150,0,,,,0,0,c,c,,,0,7,Easy
915,2025-08-31 00:00:00,UAE,yacht sewage treatment system,5,5,0.07652,organic,https://www.yachting-pages.com/listing/yss-yacht-sewage-solutions.html,9,9,0.06021,,150,0,,,,0,0,,150,0,,,,0,0,,150,0,,,,0,0,,150,0,,,,0,0,i|t,i,t,,10,12,Easy
916,2025-08-31 00:00:00,UAE,yacht uniform supplier,5,5,0.07652,organic,https://www.yachting-pages.com/listing/uniforms-clothing,2,2,0.02885,81,81,0.00251,organic,https://www.superyachttimes.com/yacht-news/sustainable-luxury-yachting-apparel,19,19,0.00251,28,28,0.01079,organic,https://www.superyachtcontent.com/superyacht-news/waypoint-uniform-supplier-launched-yacht-crew-clothing-launch-in-uae/,-3,-3,-0.00075,27,27,0.01104,organic,https://www.superyachtservicesguide.com/20/9119/directory?category=1138,-3,-3,-0.00075,93,93,0.001,organic,https://www.boatinternational.com/boat-pro/news/ethical-yacht-wear-uniform-company-removes-plastic-from-oceans,-28,-28,-0.00351,c,c,,,10,44,Medium
917,2025-08-31 00:00:00,UAE,yacht vsat,5,5,0.07652,organic,https://www.yachting-pages.com/articles/getting-the-most-out-of-your-vsat-4g-internet-on-board.html,4,4,0.03889,15,15,0.01568,organic,https://www.superyachttimes.com/companies/omniaccess,2,2,0.00113,,150,0,,,,0,0,59,59,0.00527,organic,https://www.superyachtservicesguide.com/20/22591/yachtsat,4,4,0.0005,79,79,0.00276,organic,https://www.boatinternational.com/boat-presents/inmarsat-superyacht-connectivity-survey,1,1,0.00013,i|c,i,c,,10,10,Easy
918,2025-08-31 00:00:00,UAE,mega yacht berth,6,6,0.05143,organic,https://www.yachting-pages.com/listing/ports-and-marinas,1,1,0.00376,31,31,0.01004,organic,https://www.superyachttimes.com/yacht-news/new-180-berth-bali-yacht-marina-to-open-in-2025,3,3,0.00075,,150,0,,,,0,0,64,64,0.00464,organic,https://www.superyachtservicesguide.com/20/9119/directory?location=1206&category=56,3,3,0.00038,,150,0,,,-38,-38,-0.00489,c,c,,,10,15,Easy
919,2025-08-31 00:00:00,UAE,mega yacht engine,6,6,0.05143,organic,https://www.yachting-pages.com/articles/a-basic-overview-of-yacht-engines.html,-1,'-1,-0.02509,26,26,0.01129,organic,https://www.superyachttimes.com/yachts/al-lusail/overview,0,0,0,,150,0,,,-54,-54,-0.0069,,150,0,,,,0,0,4,4,0.0991,organic,https://www.boatinternational.com/yachts/luxury-yacht-advice/superyacht-propulsion-systems-explained-diesel-hybrid,2,2,0.04767,i,i,,,0,21,Medium
920,2025-08-31 00:00:00,UAE,superyacht association,6,6,0.05143,organic,https://www.yachting-pages.com/listing/associations-organisations,52,52,0.04604,15,15,0.01568,organic,https://www.superyachttimes.com/companies/apsa,2,2,0.00113,,150,0,,,,0,0,49,49,0.00652,organic,https://www.superyachtservicesguide.com/20/10915/san-diego-superyacht-association,51,51,0.00652,52,52,0.00615,organic,https://www.boatinternational.com/boat-pro/superyacht-insight/what-does-the-us-superyacht-association-do,-13,-13,-0.00188,n,n,,,10,47,Medium
921,2025-08-31 00:00:00,UAE,superyacht furniture,6,6,0.05143,organic,https://www.yachting-pages.com/listing/furniture-furnishings,6,6,0.03262,20,20,0.01317,organic,https://www.superyachttimes.com/yacht-news/lotus-woodworks-yacht-tables,2,2,0.00088,,150,0,,,,0,0,,150,0,,,-47,-47,-0.00602,4,4,0.0991,organic,https://www.boatinternational.com/luxury-yacht-life/interiors/directory,0,0,0,i,i,,,10,22,Medium
922,2025-08-31 00:00:00,UAE,superyacht provisioning,6,6,0.05143,organic,https://www.yachting-pages.com/listing/provisioning,0,0,0,7,7,0.04767,organic,https://www.superyachttimes.com/companies/superyacht-middle-east,4,4,0.02258,49,49,0.00652,organic,https://www.superyachtcontent.com/the-crew-mess/redefining-the-superyacht-provisioner/,-17,-17,-0.00326,5,5,0.07652,organic,https://www.superyachtservicesguide.com/20/9119/directory?location=2190&category=231,0,0,0,67,67,0.00427,organic,https://www.boatinternational.com/boat-presents/superyacht-bar-luxury-drinks-provisioning-wine-whiskey-club,33,33,0.00427,i|c,i,c,,10,9,Easy
923,2025-08-31 00:00:00,UAE,superyacht provisions,6,6,0.05143,organic,https://www.yachting-pages.com/listing/provisioning,-1,'-1,-0.02509,19,19,0.0138,organic,https://www.superyachttimes.com/yacht-news/we-supply-yachts-expands-provisions,2,2,0.00125,54,54,0.0059,organic,https://www.superyachtcontent.com/the-crew-mess/redefining-the-superyacht-provisioner/,-3,-3,-0.00038,4,4,0.0991,organic,https://www.superyachtservicesguide.com/20/9119/directory?location=2190&category=231,0,0,0,,150,0,,,,0,0,i,i,,,10,33,Medium
924,2025-08-31 00:00:00,UAE,superyacht refit,6,6,0.05143,organic,https://www.yachting-pages.com/articles/top-worldwide-yacht-refit-and-repair-shipyards.html,4,4,0.02383,28,28,0.01079,organic,https://www.superyachttimes.com/yacht-news/the-future-of-refit-in-thailand,1,1,0.00025,27,27,0.01104,organic,https://www.superyachtcontent.com/superyacht-news/superyacht-refit-and-repair-shipyards-in-the-mediterranean/,-7,-7,-0.00213,42,42,0.0074,organic,https://www.superyachtservicesguide.com/20/9119/directory?location=63&category=2234,1,1,0.00013,14,14,0.01631,organic,https://www.boatinternational.com/yachts/news/best-refits-2023,0,0,0,i|c,i,c,,10,17,Easy
925,2025-08-31 00:00:00,UAE,superyacht shipping,6,6,0.05143,organic,https://www.yachting-pages.com/listing/yacht-boat-transport/dubai,11,11,0.03688,13,13,0.01756,organic,https://www.superyachttimes.com/companies/superyacht-shipping-ltd,11,11,0.00577,20,20,0.01317,organic,https://www.superyachtcontent.com/superyacht-news/why-would-a-superyacht-use-a-yacht-transport-service/,1,1,0.00063,12,12,0.01882,organic,https://www.superyachtservicesguide.com/20/9119/directory?location=2189&category=451,-4,-4,-0.02509,36,36,0.00878,organic,https://www.boatinternational.com/,2,2,0.0005,i,i,,,10,22,Medium
926,2025-08-31 00:00:00,UAE,yacht awnings,6,6,0.05143,organic,https://www.yachting-pages.com/listing/awnings-canopies-covers,0,0,0,19,19,0.0138,organic,https://www.superyachttimes.com/yacht-news/product-of-the-week-beekmans-retractable-awning-side-arm,36,36,0.00803,58,58,0.00539,organic,https://www.superyachtcontent.com/the-crew-mess/elite-yacht-covers-improving-yacht-awnings-using-cad-form-finding-design/,-2,-2,-0.00025,,150,0,,,,0,0,,150,0,,,,0,0,c,c,,,10,9,Easy
927,2025-08-31 00:00:00,UAE,yacht fire safety,6,6,0.05143,organic,https://www.yachting-pages.com/articles/a-guide-to-superyacht-fire-safety-equipment.html,-1,'-1,-0.02509,,150,0,,,,0,0,,150,0,,,,0,0,,150,0,,,,0,0,46,46,0.0069,organic,https://www.boatinternational.com/yachts/luxury-yacht-advice/basic-fire-safety-aboard-yachts--433,-8,-8,-0.00138,i,i,,,10,16,Easy
928,2025-08-31 00:00:00,UAE,yacht toiletries,6,6,0.05143,organic,https://www.yachting-pages.com/articles/toiletries-indulge-in-luxury.html,1,1,0.00376,,150,0,,,,0,0,,150,0,,,,0,0,,150,0,,,,0,0,,150,0,,,,0,0,i,i,,,10,7,Easy
929,2025-08-31 00:00:00,UAE,mega yacht transport,7,7,0.04767,organic,https://www.yachting-pages.com/listing/yacht-boat-transport/dubai,24,24,0.03763,49,49,0.00652,organic,https://www.superyachttimes.com/,-10,-10,-0.00151,17,17,0.01455,organic,https://www.superyachtcontent.com/superyacht-news/why-would-a-superyacht-use-a-yacht-transport-service/,-1,-1,-0.0005,,150,0,,,,0,0,57,57,0.00552,organic,https://www.boatinternational.com/yachts/news/project-deep-blue-lurssen-yacht-sea-trials,43,43,0.00552,n,n,,,10,17,Easy
930,2025-08-31 00:00:00,UAE,superyacht concierge,7,7,0.04767,organic,https://www.yachting-pages.com/listing/concierge-services,-3,'-3,-0.05143,25,25,0.01154,organic,https://www.superyachttimes.com/companies/paradise-yacht-concierge,-3,-3,-0.00075,78,78,0.00289,organic,https://www.superyachtcontent.com/the-crew-mess/life-after-yachting-sara-duncan-crew-and-concierge/,22,22,0.00289,5,5,0.07652,organic,https://www.superyachtservicesguide.com/20/9119/directory?location=2190&category=83,0,0,0,84,84,0.00213,organic,https://www.boatinternational.com/boat-pro/news/acquera-club-ceo-interview-yacht-owners-club,-10,-10,-0.00125,i,i,,,0,12,Easy
931,2025-08-31 00:00:00,UAE,superyacht lawyer,7,7,0.04767,organic,https://www.yachting-pages.com/listing/lawyers,-1,'-1,-0.00376,,150,0,,,,0,0,,150,0,,,,0,0,75,75,0.00326,organic,https://www.superyachtservicesguide.com/20/9119/directory?location=982&category=444,-2,-2,-0.00025,,150,0,,,,0,0,i|c,i,c,,10,11,Easy
932,2025-08-31 00:00:00,UAE,superyacht marina,7,7,0.04767,organic,https://www.yachting-pages.com/listing/ports-and-marinas/dubai,0,0,0,10,10,0.0276,organic,https://www.superyachttimes.com/yachts/marina/overview,7,7,0.01305,,150,0,,,,0,0,9,9,0.03763,organic,https://www.superyachtservicesguide.com/20/9119/directory?location=2190&category=56,0,0,0,16,16,0.01505,organic,https://www.boatinternational.com/boat-pro/news/d-marin-new-dubai-superyacht-marina,-1,-1,-0.00063,c,c,,,20,19,Easy
933,2025-08-31 00:00:00,UAE,superyacht project management,7,7,0.04767,organic,https://www.yachting-pages.com/listing/yacht-management-ism/dubai,9,9,0.03262,31,31,0.01004,organic,https://www.superyachttimes.com/companies/nicolai-yacht-consulting-project-management-italy,3,3,0.00075,,150,0,,,,0,0,43,43,0.00728,organic,https://www.superyachtservicesguide.com/20/9119/directory?location=820&category=2234,9,9,0.00113,16,16,0.01505,organic,https://www.boatinternational.com/yachts/luxury-yacht-advice/things-you-need-to-know-about-yacht-project-management--34393,1,1,0.0005,i,i,,,10,11,Easy
934,2025-08-31 00:00:00,UAE,superyacht transport,7,7,0.04767,organic,https://www.yachting-pages.com/listing/yacht-boat-transport/dubai,1,1,0.00376,22,22,0.01229,organic,https://www.superyachttimes.com/yacht-news/feadship-824-yacht-transport-netherlands,5,5,0.00125,15,15,0.01568,organic,https://www.superyachtcontent.com/superyacht-news/why-would-a-superyacht-use-a-yacht-transport-service/,0,0,0,23,23,0.01204,organic,https://www.superyachtservicesguide.com/201/23521/the-yacht-servant-the-worlds-largest-yacht-carrier,-4,-4,-0.00176,33,33,0.00953,organic,https://www.boatinternational.com/boat-pro/news/impact-of-the-pandemic-on-superyacht-transport,45,45,0.00665,i,i,,,10,18,Easy
935,2025-08-31 00:00:00,UAE,yacht port,7,7,0.04767,organic,https://www.yachting-pages.com/listing/ports-and-marinas/dubai,1,1,0.00376,67,67,0.00427,organic,https://www.superyachttimes.com/,-29,-29,-0.00401,,150,0,,,,0,0,,150,0,,,,0,0,36,36,0.00878,organic,https://www.boatinternational.com/destinations/new-superyacht-marinas-to-discover-around-the-world--32429,9,9,0.00176,c,c,,,10,38,Medium
936,2025-08-31 00:00:00,UAE,yacht refit,7,7,0.04767,organic,https://www.yachting-pages.com/articles/top-worldwide-yacht-refit-and-repair-shipyards.html,5,5,0.02885,67,67,0.00427,organic,https://www.superyachttimes.com/yacht-news/largest-yacht-refits-completed-in-2024,5,5,0.00063,80,80,0.00263,organic,https://www.superyachtcontent.com/superyacht-news/world-leading-superyacht-refit-and-repair-facility-in-the-uae-dubai-announced/,-30,-30,-0.00376,,150,0,,,,0,0,27,27,0.01104,organic,https://www.boatinternational.com/yachts/news/best-refits-2023,6,6,0.00151,i,i,,,10,22,Medium
937,2025-08-31 00:00:00,UAE,yacht water treatment,7,7,0.04767,organic,https://www.yachting-pages.com/articles/ask-the-expert-water-treatment.html,9,9,0.03262,,150,0,,,,0,0,,150,0,,,,0,0,,150,0,,,-15,-15,-0.00201,83,83,0.00226,organic,https://www.boatinternational.com/boat-presents/ballast-water-for-superyachts,-19,-19,-0.00238,i,i,,,0,12,Easy
938,2025-08-31 00:00:00,UAE,marine marketing,8,8,0.04391,organic,https://www.yachting-pages.com/articles/seven-marketing-activities-for-the-busy-marine-marketer.html,17,17,0.03236,,150,0,,,,0,0,,150,0,,,,0,0,,150,0,,,,0,0,40,40,0.00778,organic,https://www.boatinternational.com/yachts/luxury-yacht-broker-directory/marine-marketing--2537,-16,-16,-0.00401,i,i,,,50,14,Easy
939,2025-08-31 00:00:00,UAE,mega yacht shipping,8,8,0.04391,organic,https://www.yachting-pages.com/listing/yacht-boat-transport/dubai,14,14,0.03161,51,51,0.00627,organic,https://www.superyachttimes.com/yacht-news/feadship-824-yacht-transport-netherlands,-9,-9,-0.00113,17,17,0.01455,organic,https://www.superyachtcontent.com/superyacht-news/why-would-a-superyacht-use-a-yacht-transport-service/,7,7,0.00276,41,41,0.00753,organic,https://www.superyachtservicesguide.com/201/23521/the-yacht-servant-the-worlds-largest-yacht-carrier,-6,-6,-0.00151,73,73,0.00351,organic,https://www.boatinternational.com/,27,27,0.00351,c,c,,,0,29,Medium
940,2025-08-31 00:00:00,UAE,yacht carpenter,8,8,0.04391,organic,https://www.yachting-pages.com/listing/carpenters-joiners,-1,'-1,-0.00376,56,56,0.00565,organic,https://www.superyachttimes.com/companies/best-marine-carpentry,-21,-21,-0.00339,,150,0,,,,0,0,52,52,0.00615,organic,https://www.superyachtservicesguide.com/20/9119/directory?location=60&category=89,-16,-16,-0.00263,,150,0,,,,0,0,i|c,i,c,,10,9,Easy
941,2025-08-31 00:00:00,UAE,yacht delivery,8,8,0.04391,organic,https://www.yachting-pages.com/listing/yacht-boat-transport/dubai,3,3,0.01882,,150,0,,,-5,-5,-0.00075,,150,0,,,,0,0,,150,0,,,,0,0,,150,0,,,-74,-74,-0.01129,c,c,,,10,40,Medium
942,2025-08-31 00:00:00,UAE,yacht entertainment system,8,8,0.04391,organic,https://www.yachting-pages.com/listing/entertainment-av-systems,-3,'-3,-0.03262,22,22,0.01229,organic,https://www.superyachttimes.com/companies/yacht-audio-gmbh,-2,-2,-0.00088,,150,0,,,,0,0,16,16,0.01505,organic,https://www.superyachtservicesguide.com/20/20437/yacht-entertainment-systems,-1,-1,-0.00063,1,1,0.45662,organic,https://www.boatinternational.com/yachts/editorial-features/latest-innovative-superyacht-technology-on-board-entertainment,0,0,0,i,i,,,10,9,Easy
943,2025-08-31 00:00:00,UAE,luxury yacht dinnerware,9,9,0.03763,organic,https://www.yachting-pages.com/articles/top-10-luxury-tableware-designers-for-superyacht-dining.html,-1,'-1,-0.00627,,150,0,,,,0,0,,150,0,,,,0,0,,150,0,,,,0,0,25,25,0.01154,organic,https://www.boatinternational.com/luxury-yacht-life/interiors/luxury-tableware-for-your-superyacht,-10,-10,-0.00414,c,c,,,0,10,Easy
944,2025-08-31 00:00:00,UAE,superyacht management,9,9,0.03763,organic,https://www.yachting-pages.com/listing/yacht-management-ism/dubai,18,18,0.02659,34,34,0.00928,organic,https://www.superyachttimes.com/companies/sym-superyacht-management,-13,-13,-0.00326,84,84,0.00213,organic,https://www.superyachtcontent.com/the-crew-mess/yacht-management-companies-2/,16,16,0.00213,80,80,0.00263,organic,https://www.superyachtservicesguide.com/20/9119/directory?location=60&category=305,-4,-4,-0.0005,46,46,0.0069,organic,https://www.boatinternational.com/showcase/privat-3-money-p3-marine/yacht-financial-management,-2,-2,-0.00025,i|c,i,c,,20,30,Medium
945,2025-08-31 00:00:00,UAE,superyacht project manager,9,9,0.03763,organic,https://www.yachting-pages.com/project-management-owners-reps/abu-dhabi,6,6,0.02195,44,44,0.00715,organic,https://www.superyachttimes.com/yacht-news/good-yacht-project-manager,-1,-1,-0.00013,,150,0,,,,0,0,86,86,0.00188,organic,https://www.superyachtservicesguide.com/20/9119/directory?location=820&category=2234,6,6,0.00075,17,17,0.01455,organic,https://www.boatinternational.com/yachts/luxury-yacht-advice/things-you-need-to-know-about-yacht-project-management--34393,-1,-1,-0.0005,i,i,,,0,12,Easy
946,2025-08-31 00:00:00,UAE,yacht provisioner,9,9,0.03763,organic,https://www.yachting-pages.com/articles/understanding-the-costs-yacht-provisioning.html,-4,'-4,-0.03889,,150,0,,,,0,0,33,33,0.00953,organic,https://www.superyachtcontent.com/the-crew-mess/redefining-the-superyacht-provisioner/,-3,-3,-0.00075,5,5,0.07652,organic,https://www.superyachtservicesguide.com/20/9119/directory?location=2190&category=231,-1,-1,-0.02258,,150,0,,,,0,0,i,i,,,10,12,Easy
947,2025-08-31 00:00:00,UAE,superyacht event,10,10,0.0276,organic,https://www.yachting-pages.com/event/the-dubai-international-boat-show.html,-1,'-1,-0.01004,1,1,0.45662,organic,https://www.superyachttimes.com/events,0,0,0,62,62,0.00489,organic,https://www.superyachtcontent.com/superyacht-crew-lifestyle/superyacht-events/a-comprehensive-list-of-every-major-yacht-boat-show-in-2024/,-34,-34,-0.0059,55,55,0.00577,organic,https://www.superyachtservicesguide.com/20/23355/the-gulf-superyacht-summit-2024,45,45,0.00577,8,8,0.04391,organic,https://www.boatinternational.com/luxury-yacht-events,3,3,0.01882,i|c,i,c,,10,30,Medium
948,2025-08-31 00:00:00,UAE,yacht glass,10,10,0.0276,organic,https://www.yachting-pages.com/listing/glass-suppliers-services,1,1,0.00251,19,19,0.0138,organic,https://www.superyachttimes.com/yacht-news/tilse-yacht-glazing,-3,-3,-0.00125,,150,0,,,,0,0,,150,0,,,,0,0,21,21,0.01254,organic,https://www.boatinternational.com/yachts/yacht-design/superyacht-designs-that-make-the-most-of-glass,-2,-2,-0.00125,i,i,,,10,19,Easy
949,2025-08-31 00:00:00,UAE,yacht helm seat,10,10,0.0276,organic,https://www.yachting-pages.com/listing/recaro.html,14,14,0.01581,87,87,0.00176,organic,https://www.superyachttimes.com/yacht-news/yachtstyle-executive-helm-chair-by-jonathan-quinn-barnett-ltd,-3,-3,-0.00038,,150,0,,,,0,0,,150,0,,,,0,0,,150,0,,,,0,0,c,c,,,10,10,Easy
950,2025-08-31 00:00:00,UAE,yacht project management,10,10,0.0276,organic,https://www.yachting-pages.com/listing/yacht-management-ism/dubai,3,3,0.01004,47,47,0.00677,organic,https://www.superyachttimes.com/companies/nicolai-yacht-consulting-project-management-italy,-6,-6,-0.00075,,150,0,,,,0,0,,150,0,,,,0,0,31,31,0.01004,organic,https://www.boatinternational.com/yachts/luxury-yacht-advice/things-you-need-to-know-about-yacht-project-management--34393,-9,-9,-0.00226,i,i,,,10,11,Easy
951,2025-08-31 00:00:00,UAE,yacht rigging,10,10,0.0276,organic,https://www.yachting-pages.com/articles/a-guide-to-superyacht-rigging.html,-2,'-2,-0.01631,,150,0,,,,0,0,,150,0,,,,0,0,83,83,0.00226,organic,https://www.superyachtservicesguide.com/20/16035/yacht-rigging,17,17,0.00226,5,5,0.07652,organic,https://www.boatinternational.com/yachts/yacht-design/life-under-sail-guide-rigging,6,6,0.05143,i,i,,,10,22,Medium
952,2025-08-31 00:00:00,UAE,yacht sails,10,10,0.0276,organic,https://www.yachting-pages.com/articles/a-guide-to-yacht-sails-for-the-sailing-yachtsman.html,12,12,0.0153,48,48,0.00665,organic,https://www.superyachttimes.com/yachts/black-sails/overview,-8,-8,-0.00113,,150,0,,,,0,0,,150,0,,,,0,0,36,36,0.00878,organic,https://www.boatinternational.com/yachts-for-sale/sailing-yachts,-3,-3,-0.00075,i,i,,,20,33,Medium
953,2025-08-31 00:00:00,UAE,yacht association,11,11,0.02509,organic,https://www.yachting-pages.com/articles/yacht-crew-associations-which-should-you-join.html,1,1,0.00627,,150,0,,,,0,0,,150,0,,,,0,0,,150,0,,,,0,0,,150,0,,,,0,0,i|c,i,c,,20,53,Hard
954,2025-08-31 00:00:00,UAE,yacht hvac,11,11,0.02509,organic,https://www.yachting-pages.com/articles/hvac-refrigeration-articles,1,1,0.00627,9,9,0.03763,organic,https://www.superyachttimes.com/yacht-news/heinen-and-hopman-on-yachting-hvac,0,0,0,,150,0,,,,0,0,,150,0,,,,0,0,,150,0,,,,0,0,i,i,,,10,10,Easy
955,2025-08-31 00:00:00,UAE,yacht internet,11,11,0.02509,organic,https://www.yachting-pages.com/articles/yacht-internet-get-connected.html,-2,'-2,-0.01254,83,83,0.00226,organic,https://www.superyachttimes.com/,17,17,0.00226,,150,0,,,,0,0,,150,0,,,,0,0,,150,0,,,,0,0,i|c,i,c,,10,22,Medium
956,2025-08-31 00:00:00,UAE,mega yacht wrapping,12,12,0.01882,organic,https://www.yachting-pages.com/articles/hull-protection-vinyl-yacht-wrapping.html,8,8,0.00565,60,60,0.00514,organic,https://www.superyachttimes.com/yacht-news/superyacht-beyond-the-sea-receives-vinyl-film-wrap,-29,-29,-0.00489,,150,0,,,,0,0,,150,0,,,,0,0,5,5,0.07652,organic,https://www.boatinternational.com/yachts/yacht-design/superyacht-vinyl-wrapping,0,0,0,i|c,i,c,,0,19,Easy
957,2025-08-31 00:00:00,UAE,superyacht galley,12,12,0.01882,organic,https://www.yachting-pages.com/articles/galley-catering-equipment-articles,3,3,0.00314,3,3,0.11917,organic,https://www.superyachttimes.com/yacht-news/superyacht-galley-with-brennan-dates,6,6,0.08154,10,10,0.0276,organic,https://www.superyachtcontent.com/the-crew-mess/yacht-galleys-designs/,4,4,0.01129,35,35,0.00903,organic,https://www.superyachtservicesguide.com/20/9119/directory?location=60&category=2238,-9,-9,-0.00226,9,9,0.03763,organic,https://www.boatinternational.com/yachts/yacht-design/standout-superyacht-galleys,-5,-5,-0.06147,i|c,i,c,,10,21,Medium
958,2025-08-31 00:00:00,UAE,yacht bathroom,12,12,0.01882,organic,https://www.yachting-pages.com/articles/four-of-our-favourite-superyacht-bathrooms.html,-3,'-3,-0.01882,52,52,0.00615,organic,https://www.superyachttimes.com/yacht-news/heesen-yacht-bijin-interiors-hot-lab,10,10,0.00125,,150,0,,,,0,0,,150,0,,,,0,0,8,8,0.04391,organic,https://www.boatinternational.com/yachts/yacht-design/of-the-best-superyacht-bathrooms--27561,5,5,0.02634,c,c,,,10,15,Easy
959,2025-08-31 00:00:00,UAE,yacht bedding,12,12,0.01882,organic,https://www.yachting-pages.com/listing/beds-linen-suppliers,10,10,0.00652,61,61,0.00502,organic,https://www.superyachttimes.com/yacht-news/horizon-motor-yacht-in-the-zone-for-sale,0,0,0,,150,0,,,,0,0,,150,0,,,,0,0,68,68,0.00414,organic,https://www.boatinternational.com/luxury-yacht-life/owners-experiences/thibaud-epstein-kudanil-explorer-superyacht-adventure,32,32,0.00414,i|c,i,c,,10,22,Medium
960,2025-08-31 00:00:00,UAE,yacht stabiliser,12,12,0.01882,organic,https://www.yachting-pages.com/articles/stabilisers-how-to-prevent-boat-rock-and-roll.html,8,8,0.00565,26,26,0.01129,organic,https://www.superyachttimes.com/yacht-news/how-stabilisers-work,2,2,0.0005,,150,0,,,,0,0,,150,0,,,,0,0,2,2,0.15681,organic,https://www.boatinternational.com/yachts/luxury-yacht-advice/yacht-advice-stabilisers,0,0,0,i,i,,,0,18,Easy
961,2025-08-31 00:00:00,UAE,superyacht insurance,13,13,0.01756,organic,https://www.yachting-pages.com/listing/insurance,6,6,0.00376,33,33,0.00953,organic,https://www.superyachttimes.com/companies/anp-superyacht-insurance,-10,-10,-0.00251,64,64,0.00464,organic,https://www.superyachtcontent.com/the-crew-mess/superyacht-crew-departments/how-does-superyacht-insurance-work-anyway/,36,36,0.00464,27,27,0.01104,organic,https://www.superyachtservicesguide.com/20/20402/superyacht-insurance-group,1,1,0.00025,39,39,0.00803,organic,https://www.boatinternational.com/yachts/luxury-yacht-advice/superyacht-insurance,-5,-5,-0.00125,i,i,,,10,36,Medium
962,2025-08-31 00:00:00,UAE,superyacht photography,13,13,0.01756,organic,https://www.yachting-pages.com/listing/photographers,1,1,0.00125,25,25,0.01154,organic,https://www.superyachttimes.com/yacht-news/your-favorite-superyacht-photos,-6,-6,-0.00226,20,20,0.01317,organic,https://www.superyachtcontent.com/superyacht-crew-lifestyle/yacht-photographer-stuart-pearce/,-4,-4,-0.00188,65,65,0.00452,organic,https://www.superyachtservicesguide.com/20/13475/mark-oconnell-photography,0,0,0,22,22,0.01229,organic,https://www.boatinternational.com/yachts/editorial-features/yacht-photographer-jim-raycroft-superyacht-photography--43345,-5,-5,-0.00226,i,i,,,10,16,Easy
963,2025-08-31 00:00:00,UAE,yacht light,13,13,0.01756,organic,https://www.yachting-pages.com/articles/best-underwater-yacht-lights.html,22,22,0.00853,64,64,0.00464,organic,https://www.superyachttimes.com/yachts/light-holic/overview,-15,-15,-0.00188,,150,0,,,,0,0,,150,0,,,,0,0,21,21,0.01254,organic,https://www.boatinternational.com/luxury-yacht-life/interiors/best-table-lamps--38757,69,69,0.01116,i|t,i,t,,10,16,Easy
964,2025-08-31 00:00:00,UAE,yacht refrigeration,13,13,0.01756,organic,https://www.yachting-pages.com/articles/ask-the-expert-refrigeration-cycle.html,11,11,0.00577,,150,0,,,,0,0,,150,0,,,,0,0,,150,0,,,,0,0,,150,0,,,,0,0,i|t,i,t,,10,16,Easy
965,2025-08-31 00:00:00,UAE,yacht satellite communication,13,13,0.01756,organic,https://www.yachting-pages.com/listing/satellite-communications,-6,'-6,-0.03011,21,21,0.01254,organic,https://www.superyachttimes.com/yacht-news/mtn-introduces-flexible-cost-effective-satellite-communication-service-for-megayachts,7,7,0.00176,,150,0,,,,0,0,96,96,0.00063,organic,https://www.superyachtservicesguide.com/20/22591/yachtsat,4,4,0.00063,81,81,0.00251,organic,https://www.boatinternational.com/boat-presents/satellites-for-superyachts,-4,-4,-0.0005,i|t,i,t,,0,21,Medium
